order_status,payment_value,payment_installments,payment_sequential,payment_type,TIME_TO_CARRY,TIME_TO_DELIVER_ORDER,COMPARE_ESTIMATED_TO_DELIVERED_TIME,ESTIMATED_TIME_TO_DELIVERY,ORDER_PURCHASE_YEAR,ORDER_PURCHASE_MONTH,ORDER_PURCHASE_DAY,ORDER_PURCHASE_WEEKDAY
delivered,10070.00,1,1,boleto,6,22,7,29,2017,11,2,Thursday
delivered,19413.00,8,1,credit_card,4,9,16,25,2017,7,9,Sunday
delivered,29975.00,8,1,credit_card,1,5,8,13,2018,3,28,Wednseday
delivered,4532.00,1,1,credit_card,3,9,19,28,2018,4,24,Tuesday
delivered,1278.00,1,2,voucher,9,14,14,28,2017,5,9,Tuesday
delivered,7981.00,2,1,credit_card,6,8,6,14,2017,11,24,Friday
delivered,12760.00,7,1,credit_card,14,20,18,38,2017,11,25,Saturday
delivered,3772.00,1,1,credit_card,1,2,7,9,2018,6,11,Monday
delivered,10535.00,8,1,credit_card,0,5,15,20,2018,6,29,Friday
delivered,5649.00,5,1,credit_card,4,6,6,12,2018,3,2,Friday
delivered,4789.00,1,1,boleto,2,8,21,29,2018,1,9,Tuesday
delivered,6268.00,1,1,boleto,3,9,16,25,2017,11,5,Sunday
delivered,5552.00,1,1,credit_card,1,11,20,31,2017,7,11,Tuesday
delivered,5798.00,5,1,credit_card,6,10,15,25,2017,5,5,Friday
delivered,3413.00,1,1,credit_card,3,10,15,25,2017,5,26,Friday
delivered,32387.00,8,1,credit_card,6,32,-5,27,2017,8,31,Thursday
delivered,16779.00,5,1,credit_card,4,11,13,24,2017,5,6,Saturday
delivered,13194.00,1,1,credit_card,2,3,10,13,2017,9,6,Wednseday
delivered,2000.00,1,2,voucher,1,4,7,11,2018,8,12,Sunday
delivered,12351.00,10,1,credit_card,4,10,13,23,2017,8,21,Monday
delivered,11793.00,3,1,credit_card,0,2,21,23,2018,7,4,Wednseday
delivered,8193.00,1,1,boleto,1,8,21,29,2018,6,28,Thursday
delivered,7243.00,1,2,voucher,9,13,6,19,2017,11,26,Sunday
delivered,17578.00,5,1,credit_card,1,8,16,24,2018,1,28,Sunday
delivered,8514.00,4,1,credit_card,1,6,22,28,2018,7,3,Tuesday
delivered,19268.00,4,1,credit_card,2,12,0,12,2018,3,15,Thursday
delivered,10638.00,8,1,credit_card,1,3,14,17,2017,12,11,Monday
delivered,31640.00,3,1,credit_card,4,12,49,61,2017,4,7,Friday
delivered,8686.00,6,1,credit_card,14,19,10,29,2018,1,4,Thursday
delivered,10134.00,2,1,credit_card,5,7,11,18,2017,8,17,Thursday
delivered,11624.00,1,1,credit_card,7,9,62,71,2017,2,15,Wednseday
delivered,5806.00,1,1,credit_card,0,7,24,31,2018,6,11,Monday
delivered,44984.00,3,1,credit_card,1,10,6,16,2017,9,19,Tuesday
delivered,13144.00,1,1,boleto,1,13,17,30,2018,3,7,Wednseday
delivered,8764.00,3,1,credit_card,3,10,15,25,2017,12,2,Saturday
delivered,31020.00,10,1,credit_card,8,10,19,29,2017,3,14,Tuesday
delivered,2643.00,1,1,credit_card,5,12,13,25,2017,8,17,Thursday
delivered,4111.00,4,1,credit_card,2,9,25,34,2018,1,2,Tuesday
delivered,3200.00,1,1,credit_card,3,16,3,19,2017,7,30,Sunday
delivered,11355.00,1,1,boleto,0,9,34,43,2018,7,4,Wednseday
delivered,19524.00,3,1,credit_card,2,10,13,23,2017,6,18,Sunday
delivered,31911.00,9,1,credit_card,5,12,12,24,2017,9,29,Friday
delivered,8780.00,1,1,credit_card,1,6,8,14,2018,8,1,Wednseday
delivered,30723.00,4,1,credit_card,1,9,29,38,2018,4,2,Monday
delivered,12022.00,1,1,credit_card,5,12,14,26,2017,8,3,Thursday
delivered,59627.00,1,1,boleto,1,8,19,27,2017,9,28,Thursday
delivered,10409.00,2,1,credit_card,0,7,4,11,2018,8,6,Monday
delivered,8405.00,2,1,credit_card,1,13,7,20,2017,10,10,Tuesday
delivered,4409.00,1,1,boleto,2,5,13,18,2017,12,2,Saturday
delivered,5922.00,1,1,boleto,3,10,3,13,2018,6,22,Friday
delivered,6198.00,1,2,voucher,1,9,26,35,2018,2,6,Tuesday
delivered,7115.00,3,1,credit_card,3,18,10,28,2018,1,5,Friday
delivered,8673.00,1,1,credit_card,1,6,22,28,2018,6,19,Tuesday
delivered,19020.00,3,1,credit_card,1,4,11,15,2018,1,18,Thursday
delivered,4839.00,1,1,credit_card,1,5,22,27,2017,7,13,Thursday
delivered,14815.00,1,1,credit_card,1,6,16,22,2017,4,12,Wednseday
delivered,15779.00,4,1,credit_card,1,35,-9,26,2018,4,18,Wednseday
delivered,8427.00,2,1,credit_card,6,6,13,19,2018,4,14,Saturday
delivered,2338.00,2,1,credit_card,2,20,11,31,2017,5,2,Tuesday
delivered,4813.00,4,1,credit_card,2,4,12,16,2018,4,2,Monday
delivered,6297.00,5,1,credit_card,2,18,4,22,2018,5,21,Monday
delivered,134203.00,3,1,credit_card,7,13,7,20,2017,11,21,Tuesday
delivered,6613.00,1,1,boleto,1,12,17,29,2018,2,22,Thursday
delivered,12730.00,2,1,credit_card,6,16,7,23,2017,3,21,Tuesday
delivered,10571.00,1,1,boleto,2,9,20,29,2017,12,18,Monday
delivered,24982.00,1,1,boleto,3,8,15,23,2017,2,27,Monday
delivered,6922.00,1,1,boleto,2,10,29,39,2018,1,21,Sunday
delivered,7757.00,5,1,credit_card,3,9,14,23,2017,8,1,Tuesday
delivered,5171.00,1,1,boleto,1,4,11,15,2017,11,26,Sunday
delivered,42118.00,10,1,credit_card,0,16,12,28,2018,5,2,Wednseday
delivered,8861.00,1,1,credit_card,1,19,22,41,2017,3,29,Wednseday
delivered,8930.00,3,1,credit_card,0,13,7,20,2017,11,9,Thursday
delivered,17526.00,1,1,voucher,4,12,21,33,2017,9,21,Thursday
delivered,6128.00,1,1,credit_card,3,13,7,20,2017,11,24,Friday
delivered,7612.00,3,1,credit_card,9,12,33,45,2018,6,2,Saturday
delivered,11694.00,4,1,credit_card,2,9,22,31,2017,7,30,Sunday
delivered,144284.00,1,1,boleto,6,26,-1,25,2018,5,3,Thursday
delivered,7240.00,1,1,credit_card,3,7,17,24,2017,9,8,Friday
delivered,5168.00,5,1,credit_card,1,10,26,36,2017,2,12,Sunday
delivered,11769.00,5,1,credit_card,4,11,15,26,2018,2,3,Saturday
delivered,18291.00,2,1,credit_card,1,7,17,24,2017,10,17,Tuesday
delivered,13606.00,1,1,boleto,3,9,21,30,2018,4,29,Sunday
delivered,21951.00,10,1,credit_card,3,12,13,25,2017,5,13,Saturday
delivered,23461.00,1,1,boleto,3,12,10,22,2017,8,28,Monday
delivered,3778.00,1,1,credit_card,3,25,-4,21,2018,3,12,Monday
delivered,6768.00,1,1,credit_card,1,22,2,24,2018,3,20,Tuesday
delivered,12692.00,2,1,credit_card,14,36,-8,28,2017,12,5,Tuesday
delivered,14336.00,1,1,boleto,1,2,17,19,2017,12,7,Thursday
delivered,17404.00,2,1,credit_card,4,14,12,26,2018,1,19,Friday
delivered,6344.00,2,1,credit_card,4,12,17,29,2018,3,22,Thursday
delivered,6571.00,1,1,credit_card,1,4,14,18,2018,2,1,Thursday
delivered,26361.00,1,1,boleto,10,14,32,46,2017,1,30,Monday
delivered,9602.00,9,1,credit_card,4,11,8,19,2017,3,24,Friday
delivered,8615.00,1,1,credit_card,1,7,19,26,2018,6,21,Thursday
delivered,4979.00,2,1,credit_card,4,12,22,34,2018,1,27,Saturday
delivered,9792.00,1,1,boleto,11,20,0,20,2017,11,24,Friday
delivered,16271.00,3,1,credit_card,5,14,15,29,2018,1,10,Wednseday
delivered,9935.00,4,1,credit_card,1,5,1,6,2018,8,9,Thursday
delivered,4985.00,1,1,credit_card,1,7,7,14,2018,8,8,Wednseday
delivered,43876.00,3,1,credit_card,6,8,11,19,2018,7,4,Wednseday
delivered,6835.00,6,1,credit_card,1,26,17,43,2018,7,4,Wednseday
delivered,15892.00,7,1,credit_card,5,11,28,39,2018,6,8,Friday
delivered,14705.00,1,1,credit_card,2,6,14,20,2017,8,15,Tuesday
delivered,10000.00,1,2,voucher,5,6,6,12,2018,5,16,Wednseday
delivered,13660.00,2,1,credit_card,7,20,9,29,2017,11,23,Thursday
delivered,18191.00,9,1,credit_card,1,14,24,38,2017,1,30,Monday
delivered,4017.00,2,1,credit_card,4,8,12,20,2017,11,10,Friday
delivered,14800.00,5,1,credit_card,1,6,8,14,2017,6,6,Tuesday
delivered,14609.00,1,1,boleto,3,4,15,19,2017,12,9,Saturday
delivered,4100.00,1,1,boleto,4,9,14,23,2018,6,25,Monday
delivered,4723.00,4,1,credit_card,2,9,14,23,2018,7,28,Saturday
delivered,3803.00,3,1,credit_card,5,8,13,21,2018,6,28,Thursday
delivered,9080.00,1,1,credit_card,9,16,5,21,2017,4,24,Monday
delivered,4056.00,4,1,credit_card,5,5,8,13,2018,3,23,Friday
delivered,23187.00,10,1,credit_card,3,14,12,26,2018,1,12,Friday
delivered,4869.00,1,1,credit_card,3,15,8,23,2017,10,17,Tuesday
delivered,14454.00,1,1,boleto,5,24,12,36,2018,3,4,Sunday
delivered,15453.00,7,1,credit_card,1,10,5,15,2018,7,22,Sunday
delivered,162860.00,10,1,credit_card,2,8,15,23,2017,3,13,Monday
delivered,6278.00,6,1,credit_card,5,12,24,36,2018,6,6,Wednseday
delivered,6086.00,6,1,credit_card,0,3,21,24,2018,5,15,Tuesday
delivered,11342.00,3,1,credit_card,7,33,-7,26,2018,5,11,Friday
delivered,29678.00,4,1,credit_card,0,1,8,9,2018,6,11,Monday
delivered,11785.00,5,1,credit_card,1,7,10,17,2018,4,2,Monday
delivered,16911.00,1,1,credit_card,1,9,15,24,2018,2,5,Monday
delivered,19086.00,3,1,credit_card,4,24,-6,18,2018,3,10,Saturday
delivered,19699.00,8,1,credit_card,1,8,14,22,2017,9,26,Tuesday
delivered,105463.00,6,1,credit_card,2,11,12,23,2017,9,4,Monday
delivered,11290.00,1,1,boleto,2,4,22,26,2017,11,25,Saturday
delivered,55762.00,1,1,boleto,1,3,18,21,2017,4,5,Wednseday
delivered,4629.00,1,1,boleto,1,4,20,24,2017,6,5,Monday
delivered,7766.00,4,1,credit_card,1,8,15,23,2018,7,16,Monday
delivered,29670.00,1,1,credit_card,7,15,9,24,2017,12,19,Tuesday
delivered,3678.00,3,1,credit_card,3,5,11,16,2018,1,31,Wednseday
delivered,11268.00,10,2,credit_card,11,21,15,36,2017,12,7,Thursday
delivered,6985.00,3,1,credit_card,6,13,10,23,2018,1,24,Wednseday
delivered,20412.00,4,1,credit_card,3,15,7,22,2017,2,28,Tuesday
delivered,17847.00,1,1,credit_card,0,5,17,22,2018,1,31,Wednseday
delivered,9670.00,4,1,credit_card,7,31,-8,23,2018,5,9,Wednseday
delivered,4378.00,2,1,credit_card,12,20,-1,19,2018,3,30,Friday
delivered,6822.00,1,1,credit_card,3,6,12,18,2017,10,7,Saturday
delivered,16313.00,8,1,credit_card,2,3,2,5,2018,8,4,Saturday
delivered,27327.00,2,1,credit_card,2,9,12,21,2018,1,15,Monday
delivered,25956.00,1,1,boleto,6,7,8,15,2018,6,19,Tuesday
delivered,7182.00,1,1,boleto,1,7,14,21,2018,8,21,Tuesday
delivered,8434.00,1,1,credit_card,1,7,13,20,2018,8,8,Wednseday
delivered,8111.00,1,1,boleto,3,6,9,15,2018,1,23,Tuesday
delivered,75416.00,5,1,credit_card,3,19,16,35,2018,1,12,Friday
delivered,13549.00,1,1,credit_card,1,8,21,29,2018,7,23,Monday
delivered,6327.00,1,1,boleto,1,2,9,11,2018,8,19,Sunday
delivered,10872.00,1,1,boleto,5,7,21,28,2018,4,20,Friday
delivered,5639.00,1,1,credit_card,3,4,20,24,2018,2,2,Friday
delivered,12686.00,10,1,credit_card,6,12,9,21,2017,10,26,Thursday
delivered,13325.00,1,1,credit_card,1,20,30,50,2018,6,13,Wednseday
delivered,4069.00,1,1,credit_card,1,3,19,22,2017,3,6,Monday
delivered,17827.00,4,1,credit_card,4,9,24,33,2018,6,21,Thursday
delivered,7162.00,3,1,credit_card,3,16,18,34,2018,4,4,Wednseday
delivered,4967.00,1,1,credit_card,4,7,17,24,2018,8,6,Monday
delivered,9602.00,1,1,debit_card,1,4,20,24,2018,6,18,Monday
delivered,6589.00,1,1,credit_card,1,6,11,17,2018,3,20,Tuesday
delivered,3084.00,3,1,credit_card,0,23,4,27,2018,3,27,Tuesday
delivered,72569.00,10,1,credit_card,3,5,9,14,2018,1,26,Friday
delivered,25805.00,1,1,boleto,2,10,21,31,2018,6,12,Tuesday
delivered,1909.00,1,2,voucher,4,13,19,32,2017,11,10,Friday
delivered,9210.00,1,1,boleto,2,16,14,30,2017,11,5,Sunday
delivered,8705.00,1,1,credit_card,2,6,14,20,2017,7,5,Wednseday
delivered,17516.00,10,1,credit_card,5,16,14,30,2017,8,27,Sunday
delivered,58.00,1,1,credit_card,1,13,12,25,2018,5,10,Thursday
delivered,29076.00,8,1,credit_card,5,20,0,20,2018,2,16,Friday
delivered,6772.00,2,1,credit_card,2,7,14,21,2018,7,16,Monday
delivered,4227.00,1,1,credit_card,2,8,6,14,2017,11,27,Monday
delivered,34705.00,6,1,credit_card,2,4,11,15,2018,1,22,Monday
delivered,11694.00,3,1,credit_card,2,4,15,19,2018,6,16,Saturday
delivered,13194.00,1,1,credit_card,9,17,8,25,2017,4,3,Monday
delivered,29570.00,4,1,credit_card,0,3,18,21,2018,1,16,Tuesday
delivered,10771.00,8,1,credit_card,4,10,14,24,2017,8,7,Monday
delivered,14916.00,1,1,credit_card,2,7,19,26,2017,12,20,Wednseday
delivered,18026.00,10,1,credit_card,2,8,10,18,2017,3,26,Sunday
delivered,11988.00,1,1,boleto,6,12,6,18,2017,10,13,Friday
delivered,13946.00,2,1,credit_card,1,8,11,19,2017,8,6,Sunday
delivered,7918.00,4,1,credit_card,2,8,12,20,2017,8,8,Tuesday
delivered,14723.00,7,1,credit_card,5,18,11,29,2017,8,17,Thursday
delivered,9179.00,2,1,credit_card,1,9,21,30,2018,6,19,Tuesday
delivered,2693.00,1,1,credit_card,1,6,10,16,2018,7,18,Wednseday
delivered,14939.00,2,1,credit_card,3,13,21,34,2017,12,1,Friday
delivered,16326.00,1,1,credit_card,3,32,0,32,2018,1,20,Saturday
delivered,19350.00,1,1,credit_card,1,7,9,16,2018,4,10,Tuesday
delivered,8198.00,8,1,credit_card,1,2,7,9,2018,5,8,Tuesday
delivered,16044.00,10,1,credit_card,2,10,21,31,2018,5,13,Sunday
delivered,38117.00,8,1,credit_card,2,4,11,15,2018,5,13,Sunday
delivered,2239.00,1,1,credit_card,3,8,13,21,2018,1,16,Tuesday
delivered,10365.00,1,1,credit_card,6,18,7,25,2017,4,1,Saturday
delivered,3083.00,1,1,credit_card,2,2,16,18,2018,2,1,Thursday
delivered,16426.00,1,1,boleto,1,7,19,26,2017,3,1,Wednseday
delivered,6798.00,3,1,credit_card,1,5,18,23,2017,5,31,Wednseday
delivered,36711.00,8,1,credit_card,5,18,12,30,2018,1,21,Sunday
delivered,11121.00,2,1,credit_card,10,18,19,37,2017,4,9,Sunday
delivered,7961.00,3,1,credit_card,3,15,9,24,2017,12,11,Monday
delivered,5300.00,5,1,credit_card,6,17,7,24,2017,11,3,Friday
delivered,16792.00,1,1,credit_card,2,20,5,25,2018,3,1,Thursday
delivered,16305.00,5,1,credit_card,12,21,14,35,2017,10,20,Friday
delivered,13549.00,1,1,credit_card,6,12,16,28,2017,7,12,Wednseday
delivered,119141.00,10,1,credit_card,4,17,25,42,2018,6,18,Monday
delivered,29346.00,4,1,credit_card,1,16,12,28,2018,4,24,Tuesday
delivered,30769.00,10,1,credit_card,4,6,4,10,2018,3,13,Tuesday
delivered,9527.00,1,1,credit_card,0,4,17,21,2018,1,15,Monday
delivered,2422.00,1,5,voucher,1,2,10,12,2017,6,25,Sunday
delivered,8252.00,3,1,credit_card,3,7,9,16,2018,2,18,Sunday
delivered,9786.00,1,1,credit_card,3,4,21,25,2018,6,1,Friday
delivered,11694.00,1,1,boleto,2,30,0,30,2017,6,28,Wednseday
delivered,7720.00,1,1,credit_card,0,1,8,9,2018,8,28,Tuesday
delivered,5846.00,5,1,credit_card,4,13,22,35,2018,3,30,Friday
delivered,6710.00,1,1,credit_card,6,7,5,12,2018,8,23,Thursday
delivered,16635.00,8,1,credit_card,10,14,17,31,2018,1,8,Monday
delivered,4580.00,1,4,voucher,2,16,13,29,2017,12,10,Sunday
delivered,6001.00,4,1,credit_card,6,11,15,26,2018,7,13,Friday
delivered,17323.00,10,1,credit_card,6,7,15,22,2017,5,11,Thursday
delivered,3413.00,1,1,credit_card,4,6,19,25,2017,8,17,Thursday
delivered,70895.00,5,1,credit_card,1,12,23,35,2017,5,4,Thursday
delivered,15206.00,1,1,credit_card,5,8,4,12,2017,7,2,Sunday
delivered,22019.00,10,1,credit_card,3,9,19,28,2018,5,8,Tuesday
delivered,13515.00,2,1,credit_card,1,12,18,30,2018,1,15,Monday
delivered,14668.00,1,1,boleto,2,5,18,23,2018,2,17,Saturday
delivered,19296.00,2,1,credit_card,3,8,17,25,2018,7,27,Friday
delivered,6170.00,1,1,boleto,1,18,3,21,2017,3,16,Thursday
delivered,16850.00,1,1,credit_card,2,9,10,19,2017,8,30,Wednseday
delivered,6500.00,1,1,credit_card,7,39,-8,31,2018,2,2,Friday
delivered,36104.00,1,1,boleto,1,13,35,48,2018,2,6,Tuesday
delivered,11063.00,1,1,credit_card,3,14,21,35,2018,6,15,Friday
delivered,31943.00,1,1,debit_card,3,21,4,25,2018,2,23,Friday
delivered,12542.00,2,1,credit_card,1,8,13,21,2018,5,15,Tuesday
delivered,33518.00,1,1,boleto,1,7,24,31,2018,4,10,Tuesday
delivered,17221.00,1,1,credit_card,1,12,18,30,2018,5,2,Wednseday
delivered,3330.00,1,1,credit_card,2,11,20,31,2018,6,23,Saturday
delivered,31710.00,1,1,credit_card,2,9,18,27,2017,5,27,Saturday
delivered,10583.00,3,1,credit_card,2,10,12,22,2018,4,24,Tuesday
delivered,6323.00,1,1,credit_card,11,17,1,18,2017,9,3,Sunday
delivered,1353.00,1,12,voucher,1,8,28,36,2018,6,7,Thursday
delivered,31482.00,1,1,boleto,2,5,20,25,2018,2,4,Sunday
delivered,27362.00,1,1,boleto,1,7,10,17,2018,3,20,Tuesday
delivered,35205.00,4,1,credit_card,1,6,35,41,2017,2,1,Wednseday
delivered,7272.00,2,1,credit_card,1,9,14,23,2017,8,28,Monday
delivered,15770.00,1,1,boleto,1,12,1,13,2018,8,9,Thursday
delivered,5813.00,1,1,credit_card,3,11,17,28,2017,3,10,Friday
delivered,7611.00,4,1,credit_card,1,5,13,18,2017,9,28,Thursday
delivered,7962.00,1,1,credit_card,2,3,9,12,2018,7,21,Saturday
delivered,19491.00,1,1,credit_card,50,56,-15,41,2018,6,13,Wednseday
delivered,10744.00,4,1,credit_card,1,9,19,28,2018,2,5,Monday
delivered,16646.00,6,1,credit_card,7,9,3,12,2018,3,15,Thursday
delivered,42852.00,8,1,credit_card,1,18,6,24,2018,4,3,Tuesday
delivered,31343.00,6,1,credit_card,3,19,6,25,2018,6,8,Friday
delivered,4956.00,1,1,credit_card,3,14,18,32,2017,10,6,Friday
delivered,23095.00,4,1,credit_card,1,9,17,26,2017,8,27,Sunday
delivered,11532.00,1,1,boleto,4,5,7,12,2018,3,2,Friday
delivered,12201.00,1,1,credit_card,2,8,23,31,2018,5,14,Monday
delivered,17298.00,1,2,debit_card,5,6,7,13,2017,9,6,Wednseday
delivered,20891.00,1,1,debit_card,1,7,29,36,2018,7,2,Monday
delivered,10333.00,3,1,credit_card,3,4,15,19,2018,4,29,Sunday
delivered,3950.00,1,1,credit_card,2,11,13,24,2017,3,27,Monday
delivered,30678.00,2,1,credit_card,3,14,11,25,2017,11,25,Saturday
delivered,5946.00,2,1,credit_card,1,9,12,21,2017,10,17,Tuesday
delivered,5684.00,1,1,boleto,1,3,8,11,2017,10,23,Monday
delivered,7238.00,2,1,credit_card,7,14,8,22,2017,7,31,Monday
delivered,11098.00,8,1,credit_card,2,9,15,24,2017,7,8,Saturday
delivered,12701.00,1,1,boleto,1,20,9,29,2017,9,27,Wednseday
delivered,20842.00,1,1,boleto,4,17,9,26,2017,11,3,Friday
delivered,2177.00,1,1,credit_card,1,11,27,38,2017,5,7,Sunday
delivered,1084.00,1,2,voucher,1,4,12,16,2017,9,19,Tuesday
delivered,4128.00,1,1,credit_card,1,3,24,27,2017,2,14,Tuesday
delivered,20676.00,8,1,credit_card,1,2,2,4,2018,7,30,Monday
delivered,9494.00,6,1,credit_card,1,2,12,14,2018,7,30,Monday
delivered,5116.00,5,1,credit_card,1,8,17,25,2017,10,16,Monday
delivered,21018.00,4,1,credit_card,6,12,13,25,2017,12,30,Saturday
delivered,5524.00,1,1,debit_card,4,5,10,15,2018,2,26,Monday
delivered,7338.00,2,1,credit_card,3,8,20,28,2018,4,16,Monday
delivered,5934.00,4,1,credit_card,0,15,19,34,2018,2,8,Thursday
delivered,4882.00,4,1,credit_card,2,4,8,12,2018,7,22,Sunday
delivered,21505.00,4,1,credit_card,3,10,-2,8,2018,7,30,Monday
delivered,10528.00,1,1,boleto,1,9,7,16,2017,11,21,Tuesday
delivered,7425.00,1,1,boleto,15,25,0,25,2018,7,23,Monday
delivered,15807.00,1,1,boleto,1,7,16,23,2018,1,9,Tuesday
delivered,18743.00,3,1,credit_card,3,16,7,23,2017,11,7,Tuesday
delivered,14969.00,10,1,credit_card,12,20,8,28,2017,1,25,Wednseday
delivered,3814.00,1,4,voucher,1,4,12,16,2018,5,14,Monday
delivered,11353.00,4,1,credit_card,1,11,15,26,2018,1,4,Thursday
delivered,26748.00,10,1,credit_card,2,9,7,16,2017,9,12,Tuesday
delivered,18590.00,2,1,credit_card,1,5,14,19,2018,7,4,Wednseday
delivered,8987.00,1,1,credit_card,2,6,14,20,2017,7,29,Saturday
delivered,8514.00,2,1,credit_card,3,37,-15,22,2018,2,27,Tuesday
delivered,7508.00,1,1,credit_card,4,6,14,20,2018,2,23,Friday
delivered,11768.00,1,1,credit_card,3,13,12,25,2018,7,13,Friday
delivered,1417.00,1,1,credit_card,3,6,29,35,2018,3,30,Friday
delivered,26794.00,3,1,credit_card,1,5,10,15,2018,7,30,Monday
delivered,7814.00,4,1,credit_card,3,20,15,35,2017,6,13,Tuesday
delivered,16931.00,8,1,credit_card,3,4,7,11,2018,7,8,Sunday
delivered,14737.00,3,1,credit_card,5,11,11,22,2018,4,5,Thursday
delivered,9375.00,1,1,credit_card,4,7,42,49,2016,10,7,Friday
delivered,13917.00,6,1,credit_card,3,14,30,44,2018,2,7,Wednseday
delivered,7608.00,1,1,boleto,0,6,20,26,2017,5,18,Thursday
delivered,7757.00,1,1,debit_card,1,9,0,9,2018,8,20,Monday
delivered,5175.00,1,1,credit_card,2,5,15,20,2018,2,17,Saturday
delivered,15059.00,7,1,credit_card,3,14,9,23,2017,11,6,Monday
delivered,6342.00,3,1,credit_card,0,2,21,23,2018,3,26,Monday
delivered,5712.00,1,1,debit_card,1,8,18,26,2017,10,8,Sunday
delivered,3178.00,1,1,credit_card,1,16,9,25,2018,4,9,Monday
delivered,29429.00,2,1,credit_card,2,9,9,18,2018,7,2,Monday
delivered,8620.00,4,1,credit_card,7,12,13,25,2018,5,10,Thursday
delivered,10891.00,1,1,boleto,3,21,9,30,2017,12,18,Monday
delivered,8773.00,2,1,credit_card,10,12,-1,11,2018,4,9,Monday
delivered,4534.00,3,1,credit_card,6,19,7,26,2017,11,24,Friday
delivered,6804.00,3,1,credit_card,5,23,13,36,2017,12,11,Monday
delivered,161973.00,10,1,credit_card,1,30,-13,17,2018,5,8,Tuesday
delivered,9530.00,7,1,credit_card,0,12,2,14,2018,8,17,Friday
delivered,13375.00,5,1,credit_card,2,5,13,18,2017,11,30,Thursday
delivered,24840.00,3,1,credit_card,1,12,15,27,2017,2,23,Thursday
delivered,5760.00,5,1,credit_card,4,13,24,37,2017,6,10,Saturday
delivered,127.00,1,7,voucher,4,14,5,19,2018,3,15,Thursday
delivered,10020.00,4,1,credit_card,0,12,18,30,2017,11,1,Wednseday
delivered,6812.00,1,1,credit_card,3,4,14,18,2018,4,22,Sunday
delivered,8252.00,1,1,credit_card,0,11,18,29,2017,8,21,Monday
delivered,9237.00,1,1,boleto,2,8,13,21,2018,2,21,Wednseday
delivered,19438.00,10,1,credit_card,4,17,8,25,2017,5,5,Friday
delivered,8408.00,5,1,credit_card,0,11,14,25,2017,6,8,Thursday
delivered,8163.00,1,1,debit_card,3,10,13,23,2018,7,1,Sunday
delivered,7234.00,2,1,credit_card,1,12,16,28,2018,2,7,Wednseday
delivered,32938.00,2,1,credit_card,6,17,15,32,2018,4,27,Friday
delivered,11243.00,4,1,credit_card,1,13,9,22,2017,6,27,Tuesday
delivered,11793.00,4,1,credit_card,5,21,6,27,2017,12,13,Wednseday
delivered,7334.00,3,1,credit_card,2,7,15,22,2018,5,7,Monday
delivered,21102.00,1,1,boleto,1,51,-28,23,2018,3,13,Tuesday
delivered,10501.00,1,1,voucher,1,3,12,15,2017,10,29,Sunday
delivered,4828.00,1,1,boleto,1,37,-15,22,2017,3,5,Sunday
delivered,32018.00,8,1,credit_card,1,2,15,17,2018,7,2,Monday
delivered,6691.00,2,1,credit_card,4,7,11,18,2017,9,15,Friday
delivered,10427.00,10,1,credit_card,2,5,11,16,2017,9,18,Monday
delivered,5348.00,1,1,credit_card,2,9,8,17,2018,4,1,Sunday
delivered,14911.00,2,1,credit_card,1,12,17,29,2017,6,7,Wednseday
delivered,5733.00,3,1,credit_card,3,11,15,26,2018,4,27,Friday
delivered,11811.00,1,1,credit_card,2,7,17,24,2017,10,24,Tuesday
delivered,43765.00,8,1,credit_card,2,10,15,25,2018,4,22,Sunday
delivered,6228.00,1,1,credit_card,7,15,12,27,2017,12,20,Wednseday
delivered,60030.00,6,1,credit_card,2,4,7,11,2018,6,24,Sunday
delivered,6444.00,2,1,credit_card,2,10,9,19,2017,8,27,Sunday
delivered,16888.00,1,1,boleto,18,27,1,28,2018,5,11,Friday
delivered,9990.00,1,1,boleto,2,3,12,15,2017,6,4,Sunday
delivered,4013.00,1,1,credit_card,4,19,10,29,2017,3,9,Thursday
delivered,15981.00,8,1,credit_card,1,12,22,34,2017,3,15,Wednseday
delivered,476434.00,8,1,credit_card,2,3,7,10,2018,5,7,Monday
delivered,21008.00,1,1,credit_card,3,5,12,17,2017,9,17,Sunday
delivered,4522.00,1,1,credit_card,3,24,-6,18,2018,3,31,Saturday
delivered,2000.00,1,6,voucher,1,5,9,14,2018,8,22,Wednseday
delivered,18904.00,1,1,credit_card,2,14,20,34,2018,1,17,Wednseday
delivered,18478.00,6,1,credit_card,2,6,13,19,2017,9,2,Saturday
delivered,6734.00,4,1,credit_card,5,25,0,25,2018,2,15,Thursday
delivered,5889.00,5,1,credit_card,3,14,26,40,2018,5,25,Friday
delivered,15492.00,3,2,credit_card,7,8,8,16,2017,12,4,Monday
delivered,13980.00,1,1,boleto,1,7,18,25,2018,7,26,Thursday
delivered,9922.00,1,1,boleto,11,15,12,27,2017,11,30,Thursday
delivered,5051.00,2,1,credit_card,4,19,17,36,2017,7,27,Thursday
delivered,6360.00,3,1,credit_card,4,11,9,20,2017,11,10,Friday
delivered,7651.00,1,1,credit_card,0,11,18,29,2018,6,21,Thursday
delivered,5724.00,1,1,credit_card,4,7,11,18,2018,7,21,Saturday
delivered,7631.00,7,1,credit_card,5,29,12,41,2017,2,16,Thursday
delivered,8492.00,3,1,credit_card,10,16,14,30,2017,3,28,Tuesday
delivered,7665.00,5,1,credit_card,3,4,8,12,2018,6,16,Saturday
